 Lista de Imóveis da Caixa,Unnamed: 1,Data de geração:,05/01/2024,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
 8444401836950 ,GO ,AGUAS LINDAS DE GOIAS ,MANSOES ILHA BELA ,"QUADRA D-06, N. SN, LT 01A-22, CJ A, RUA 21A ","110.000,00","110.000,00",0.00,"Casa, 0.00 de área total, 69.10 de área privativa, 250.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444401836950
 8444417088788 ,GO ,AGUAS LINDAS DE GOIAS ,JARDIM DA BARRAGEM II ,"QD  QUADRA 48, N. SN, Apto 201, LT.12 ","167.000,00","167.000,00",0.00,"Apartamento, 93.28 de área total, 66.58 de área privativa, 74.13 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444417088788
 8444421456990 ,GO ,AGUAS LINDAS DE GOIAS ,JARDIM DA BARRAGEM V ,"RUA NOVE, N. SN, LT 36 QD 26 ","190.000,00","190.000,00",0.00,"Casa, 85.75 de área total, 85.75 de área privativa, 360.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444421456990
 8444419977407 ,GO ,AGUAS LINDAS DE GOIAS ,PARQUE DA BARRAGEM SETOR 09 ,"QD. QUADRA 107 CONJUNTO A,(RUA 09), N. SN, Apto 103, LT. 02-C SETOR 09 ","134.646,86","134.646,86",0.00,"Apartamento, 121.79 de área total, 88.95 de área privativa, 401.37 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444419977407
 8444416951547 ,GO ,AGUAS LINDAS DE GOIAS ,PARQUE DA BARRAGEM SETOR 10 ,"QUADRA QUADRA 112, LOTE 29, CONJUNTO A, N. SN, CASA 08 ","160.000,00","160.000,00",0.00,"Casa, 0.00 de área total, 135.00 de área privativa, 206.66 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416951547
 8444400805678 ,GO ,AGUAS LINDAS DE GOIAS ,PARQUE DA BARRAGEM SETOR 11 ,"QUADRA Q 96 CONJUNTO A, N. SN, 1105, N. S/N, CASA C, LOTE 05 DA QUADRA 96, CONJUNTO ","124.000,00","124.000,00",0.00,"Casa, 123.11 de área total, 64.26 de área privativa, 162.37 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444400805678
 8444415266514 ,GO ,AGUAS LINDAS DE GOIAS ,PARQUE DAS AGUAS BONITAS I ,"QUADRA 39, N. SN, Apto 201, LT 09, AVENIDA GOIAS ","175.000,00","175.000,00",0.00,"Apartamento, 75.05 de área total, 68.13 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444415266514
 8444418879002 ,GO ,AGUAS LINDAS DE GOIAS ,PARQUE DAS AGUAS BONITAS I ,"QUADRA QUADRA 03, N. 0, LT 08, RUA 2 ","142.000,00","142.000,00",0.00,"Casa, 68.01 de área total, 68.01 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444418879002
 8444421315122 ,GO ,AGUAS LINDAS DE GOIAS ,MANSOES ODISSEIA ,"QUADRA Q QUADRA 7B,RUA 03, N. QUADRA 0, Apto 101, TÉRREO, LOTE 11-B DA QUADRA 07-B ","169.000,00","169.000,00",0.00,"Apartamento, 86.11 de área total, 64.06 de área privativa, 500.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444421315122
 8444420372521 ,GO ,AGUAS LINDAS DE GOIAS ,CHACARAS QUEDAS DO DESCOBERTO ,"RUA RUA 32, N. 32, CASA A, LOTE 962 DA QUADRA 42 ","132.000,00","132.000,00",0.00,"Casa, 108.94 de área total, 61.96 de área privativa, 150.86 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444420372521
 8555510909437 ,GO ,AGUAS LINDAS DE GOIAS ,CHACARAS QUEDAS DO DESCOBERTO ,"QUADRA 30, N. SN, LT 573-A, RUA 29 ","155.000,00","155.000,00",0.00,"Casa, 0.00 de área total, 61.92 de área privativa, 500.00 de área do terreno,  3 qto(s), WC, 1 sala(s), sacada, cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555510909437
 8444423464567 ,GO ,AGUAS LINDAS DE GOIAS ,JARDIM AGUAS LINDAS ,"QUADRA 06, N. 0, 102, 4411A, N. 0, Apto 102, EDIFICADO NO LOTE 11 DA QUADRA 44, SIT ","135.000,00","135.000,00",0.00,"Apartamento, 50.62 de área total, 50.62 de área privativa, 360.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423464567
 8555536963803 ,GO ,AGUAS LINDAS DE GOIAS ,JARDIM AGUAS LINDAS ,"RUA HUM, N. SN, SN, 39A ","136.214,66","136.214,66",0.00,"Casa, 69.08 de área total, 69.08 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555536963803
 8444418317381 ,GO ,AGUAS LINDAS DE GOIAS ,JARDIM SANTA LUCIA ,"QUADRA QUADRA 38, N. 0, Apto 301, LT 11, LOTEAMENTO JARDIM SANTA LUCIA, ","126.148,34","126.000,00",0.00,"Apartamento, 73.03 de área total, 65.82 de área privativa, 407.50 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444418317381
 8444419879006 ,GO ,AGUAS LINDAS DE GOIAS ,PARQUE DA BARRAGEM SETOR 12 ,"RUA  33(LOT 14, QD 75, CONJ A, SET 12), N. SN, Apto 301, BL B ","127.137,09","126.000,00",0.00,"Apartamento, 96.40 de área total, 53.43 de área privativa, 5000.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444419879006
 8444402350325 ,GO ,AGUAS LINDAS DE GOIAS ,JARDIM AMERICA IV ,"RUA QD.30, N. SN, R.05, N. SN, LT.09, QD.30 ","90.931,42","90.000,00",0.00,"Casa, 44.32 de área total, 44.32 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444402350325
 8555537187939 ,GO ,AGUAS LINDAS DE GOIAS ,PARQUE DA BARRAGEM SETOR 09 ,"QD QRADRA  92 CONJUNTO B,  403, 15RUA RIO VERDE, N. SN, Apto 403, SETOR 09 LOTE 15 ","116.834,65","115.000,00",0.00,"Apartamento, 97.41 de área total, 63.98 de área privativa, 930.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555537187939
 1444417860814 ,GO ,AGUAS LINDAS DE GOIAS ,PARQUE DA BARRAGEM SETOR 09 ,"RUA RUA RIO VERDE, Q 92 CONJUNTO A, N. SN, APTO. 3, N. SN, Apto 301, LT.18, QD.92, CJ.A, 2º PAVIM, SETOR 09 ","424.224,64","415.000,00",0.00,"Apartamento, 200.63 de área total, 145.00 de área privativa, 930.00 de área do terreno,  3 qto(s), a.serv, WC, WC Emp, 1 sala(s), 1 lavabo(s), sacada, cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444417860814
 8444422866505 ,GO ,AGUAS LINDAS DE GOIAS ,PARQUE DA BARRAGEM SETOR 05 ,"RUA SÃO FRANCISCO, N. SN, Apto 105, LT 16 QD 11 CJ A SETOR 05 ","138.967,53","135.000,00",0.00,"Apartamento, 0.00 de área total, 70.72 de área privativa, 930.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444422866505
 8444424715202 ,GO ,AGUAS LINDAS DE GOIAS ,JARDIM PEROLA DA BARRAGEM II ,"RUA QUADRA 67, N. SN, Apto 101, LT 7 RUA 05 ","133.353,47","128.700,00",0.00,"Apartamento, 94.01 de área total, 51.98 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424715202
 8444424156718 ,GO ,AGUAS LINDAS DE GOIAS ,MANSOES VILLAGE ,"RUA RUA 07, N. SN, 204, C-0718, N. SN, Apto 204, 204, C-0718 ","161.508,01","155.000,00",0.00,"Apartamento, 84.20 de área total, 76.74 de área privativa, 450.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424156718
 8444420421751 ,GO ,AGUAS LINDAS DE GOIAS ,JARDIM AMERICA II ,"RUA CATALAO, N. SN, Apto 203, LT 05 QD 29 ","139.577,00","133.000,00",0.00,"Apartamento, 68.84 de área total, 61.66 de área privativa, 360.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444420421751
 8444421225492 ,GO ,AGUAS LINDAS DE GOIAS ,JARDIM DA BARRAGEM IV ,"QD  QUADRA 35 (RUA 19), N. SN, Apto 203, LT. 27 ","131.377,49","124.000,00",0.00,"Apartamento, 71.58 de área total, 64.37 de área privativa, 345.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444421225492
 8444418998397 ,GO ,AGUAS LINDAS DE GOIAS ,CHACARAS QUEDAS DO DESCOBERTO ,"QUADRA  QUADRA 48, N. 0, CS B, CHACARA 1160, LOTEAMENTO CHACARA ","128.731,56","120.000,00",0.00,"Casa, 65.65 de área total, 65.65 de área privativa, 148.52 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444418998397
 8444418448338 ,GO ,AGUAS LINDAS DE GOIAS ,MANSOES OLINDA ,"RUA  14, N. SN, Apto 203, LT 24, QD A-07 ","127.388,00","116.000,00",0.00,"Apartamento, 45.29 de área total, 45.29 de área privativa, 450.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444418448338
 1444417956692 ,GO ,AGUAS LINDAS DE GOIAS ,PARQUE DA BARRAGEM SETOR 09 ,"RUA Q 92, CONJUNTO A, N. SN, APTO301, LT.18, RUA R, N. SN, Apto 301, LT.18, QD.92, CONJ.A, SETOR 09, ","458.238,24","415.000,00",0.00,"Apartamento, 181.22 de área total, 136.84 de área privativa, 930.00 de área do terreno,  3 qto(s), a.serv, WC, 2 sala(s), 1 lavabo(s), sacada, cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444417956692
 8444425344046 ,GO ,AGUAS LINDAS DE GOIAS ,JARDIM DA BARRAGEM IV ,"RUA QUADRA 71, LOTE 13, N. SN, Apto 101, 101, 13 ","145.400,45","130.000,00",0.00,"Apartamento, 58.53 de área total, 51.98 de área privativa, 360.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425344046
 8444407138170 ,GO ,AGUAS LINDAS DE GOIAS ,JARDIM AGUAS LINDAS II ,"QD. QD. 03, N. SN,  LT. 3A3 CASA 04 ","139.540,34","120.000,00",0.00,"Casa, 64.66 de área total, 64.66 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407138170
 8444415303533 ,GO ,AGUAS LINDAS DE GOIAS ,MANSOES IMPERATRIZ ,"QUADRA 9, N. SN, CS 05, LT 06 ","138.757,82","115.000,00",0.00,"Casa, 90.51 de área total, 157.50 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444415303533
 8444426420099 ,GO ,AGUAS LINDAS DE GOIAS ,PARQUE DA BARRAGEM SETOR 10 ,"QUADRA Q 109 CONJUNTO A, N. SN, N. SN, Apto 104, LOTE 27, CONJUNTO A, SETOR 10 EM FRENT ","175.513,34","143.500,00",0.00,"Apartamento, 86.89 de área total, 60.17 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426420099
 8444424260035 ,GO ,AGUAS LINDAS DE GOIAS ,PARQUE DA BARRAGEM SETOR 02 ,"QUADRA QUADRA  37, N. 0, Apto 202, LT 19, RUA TOCANTINS, CONJUNTO B, SETO ","153.944,81","123.701,19",0.00,"Apartamento, 102.79 de área total, 61.58 de área privativa, 558.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424260035
 8444422390918 ,GO ,AGUAS LINDAS DE GOIAS ,RESIDENCIAL SOL NASCENTE I ,"QUADRA QUADRA 3, N. QUADRA 3, Apto 103, 1º PAVIMENTO, LOTE 16, QUADRA 03 ","107.770,59","81.000,00",0.00,"Apartamento, 44.81 de área total, 29.55 de área privativa, 300.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444422390918
 8555505372315 ,GO ,ALEXANIA ,ALEXANIA ,"RUA 23, N. SN, LT 10 B  QD 188 ","80.000,00","80.000,00",0.00,"Casa, 56.83 de área total, 56.83 de área privativa, 225.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555505372315
 8444414841930 ,GO ,ALEXANIA ,CENTRO ,"RUA RUA 158, N. SN, LT 20, QD 274 ","143.745,21","133.000,00",0.00,"Casa, 60.00 de área total, 60.00 de área privativa, 270.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444414841930
 1787701000835 ,GO ,ANAPOLIS ,CIDADE JARDIM ,"RUA F, Apto 01, BL LIRIO, LT 06, QD 29 ","175.174,27","250.248,95",30.00,"Apartamento, 0.00 de área total, 67.52 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1787701000835
 1444417237130 ,GO ,ANAPOLIS ,GRAN VILLE ,"RUA DOS CRISANTEMOS, N. SN, QD 16, LT 06 ","116.572,39","158.000,00",26.23,"Terreno, 0.00 de área total, 0.00 de área privativa, 520.53 de área do terreno.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444417237130
 10165416 ,GO ,ANAPOLIS ,POLOCENTRO I - 2ª ET ,"RUA AGUA CRISTALINA, N. S/N, QD 45, LT 11 ","155.000,00","155.000,00",0.00,"Terreno, 0.00 de área total, 0.00 de área privativa, 360.00 de área do terreno.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10165416
 1555522615869 ,GO ,ANAPOLIS ,CAPÃO DO AÇUDE ,"RUA 02, N. SN, 00, 0202RUA 02, N. SN, GB 04 - QD 02 ","265.000,00","265.000,00",0.00,"Casa, 82.40 de área total, 82.64 de área privativa, 204.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555522615869
 8787704332608 ,GO ,ANAPOLIS ,VILA FABRIL ,"AVENIDA FABRIL, N. SN, Apto 107, BL 6-B ","175.000,00","175.000,00",0.00,"Apartamento, 87.21 de área total, 47.64 de área privativa, 18354.73 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704332608
 10160859 ,GO ,ANAPOLIS ,JARDIM ARCO VERDE ,"RUA 19, N. S/N, LT 20, QD 33 ","265.000,00","265.000,00",0.00,"Terreno, 0.00 de área total, 0.00 de área privativa, 250.00 de área do terreno.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10160859
 1787700767369 ,GO ,ANAPOLIS ,VILA JAYARA ,"AVENIDA PLANALTO, N. SN, Apto 504, BL 10 ","175.000,00","175.000,00",0.00,"Apartamento, 49.49 de área total, 40.95 de área privativa, 11772.96 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1787700767369
 8555519190745 ,GO ,ANAPOLIS ,RESIDENCIAL VALE DO SOL ,"RUA 24, N. SN, LT 20 - QD 46 ","164.000,00","164.000,00",0.00,"Casa, 93.23 de área total, 93.23 de área privativa, 200.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555519190745
 8787708707886 ,GO ,ANAPOLIS ,RESIDENCIAL ARAUJOVILLE ,"QUADRA 37, N. SN, Apto 501, BL 03, LT 05, AVENIDA ALBERTINA DE PIN ","173.868,37","170.000,00",0.00,"Apartamento, 92.91 de área total, 40.95 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708707886
 8787704148700 ,GO ,ANAPOLIS ,VILA FABRIL ,"AVENIDA FABRIL, N. SN, Apto 102, BL 4-A ","145.000,00","141.000,00",0.00,"Apartamento, 47.64 de área total, 47.64 de área privativa, 87.21 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704148700
 1444407883781 ,GO ,ANAPOLIS ,JARDIM BANDEIRANTE ,"AVENIDA AVENIDA DAS NACOES, N. SN, Apto 501, LTS.01 A 03, 12 A 14. QD.05. ","673.050,58","638.000,00",0.00,"Apartamento, 178.61 de área total, 140.43 de área privativa, 2689.20 de área do terreno,  5 qto(s), a.serv, WC, WC Emp, 1 sala(s), 1 lavabo(s), DCE, sacada, cozinha, 2 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444407883781
 10144669 ,GO ,APARECIDA DE GOIANIA ,MANSOES PARAISO ,"RUA J 80, N. S/N, QUADRA 54, LOTE 05 ","272.137,50","375.000,00",27.43,"Casa, 0.00 de área total, 114.93 de área privativa, 0.00 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 3 vaga(s) de garagem.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10144669
 8130808017073 ,GO ,ARAGARCAS ,AREA INDUSTRIAL ,"RUA RUA VALDEMAR BARBOSA, N. S.N, QUADRA O3, LOTE 13 ","97.000,00","97.000,00",0.00,"Casa, 90.84 de área total, 90.84 de área privativa, 292.50 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8130808017073
 8444406551970 ,GO ,ARAGOIANIA ,RESIDENCIAL LAVINIA ,"RUA DE ACESSO, N. S/N, LT 23, QD 57B ","91.500,00","152.500,00",40.00,"Casa, 0.00 de área total, 69.88 de área privativa, 204.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406551970
 8444412439957 ,GO ,ARENOPOLIS ,LOT CAMINHO DAS AGUA ,"RUA ANÉZIO ALVES DA SILVA, QD 07 12 ","50.432,19","91.000,00",44.59,"Casa, 0.00 de área total, 70.00 de área privativa, 280.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412439957
 1444409288155 ,GO ,BELA VISTA DE GOIAS ,SETOR CENTRAL ,"RUA JA-02, N. SN, QD 03, LT 17 ","154.394,00","239.000,00",35.40,"Casa, 175.86 de área total, 175.86 de área privativa, 360.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444409288155
 8787706901898 ,GO ,BONFINOPOLIS ,CAMPO BELO ,"RUA CORA CORALINA, N. S/N, QD 02, LT 20 ","58.274,98","105.151,55",44.59,"Casa, 0.00 de área total, 46.01 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706901898
 8444416337458 ,GO ,BONFINOPOLIS ,  ,"RUA 107, N. SN, LT 20 - QD 13 ","144.000,00","144.000,00",0.00,"Casa, 68.75 de área total, 68.75 de área privativa, 360.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416337458
 8444419116410 ,GO ,BONFINOPOLIS ,SETOR CENTRAL ,"RUA RUA DAS ANGELICAS, N. SN, QD 01, LT 7891011-D ","146.075,78","119.000,00",0.00,"Casa, 0.00 de área total, 69.90 de área privativa, 189.83 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444419116410
